timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T22:48:11.136082-07:00,write,key-4,809.76,201,47,false,0.00
2026-04-05T22:48:11.139462-07:00,write,key-3,806.37,201,53,false,0.00
2026-04-05T22:48:11.13603-07:00,write,key-5,809.79,201,54,false,0.00
2026-04-05T22:48:11.945911-07:00,read,key-4,2.31,200,47,false,2.35
2026-04-05T22:48:11.945958-07:00,read,key-9,2.45,200,51,false,2.52
2026-04-05T22:48:11.147384-07:00,write,key-1,804.27,201,56,false,0.00
2026-04-05T22:48:11.951719-07:00,read,key-5,1.75,200,55,false,7.54
2026-04-05T22:48:11.945918-07:00,read,key-3,57.66,200,54,false,57.72
2026-04-05T22:48:11.948427-07:00,read,key-7,56.51,200,56,false,59.10
2026-04-05T22:48:12.004976-07:00,read,key-0,0.96,200,44,false,754.50
2026-04-05T22:48:11.205079-07:00,write,key-7,807.37,201,56,false,0.00
2026-04-05T22:48:11.251515-07:00,write,key-3,807.02,201,54,false,0.00
2026-04-05T22:48:11.313266-07:00,write,key-9,804.77,201,51,false,0.00
2026-04-05T22:48:11.94591-07:00,write,key-2,808.77,201,47,false,0.00
2026-04-05T22:48:11.945882-07:00,write,key-5,808.82,201,56,false,0.00
2026-04-05T22:48:11.945912-07:00,write,key-3,808.77,201,55,false,0.00
2026-04-05T22:48:11.948265-07:00,write,key-6,806.41,201,55,false,0.00
2026-04-05T22:48:12.755001-07:00,read,key-1,2.57,200,57,false,805.89
2026-04-05T22:48:12.754748-07:00,read,key-7,2.84,200,56,false,745.13
2026-04-05T22:48:12.757607-07:00,read,key-8,1.32,200,63,false,1555.13
2026-04-05T22:48:11.953508-07:00,write,key-5,806.60,201,57,false,0.00
2026-04-05T22:48:12.758963-07:00,read,key-6,56.21,200,56,false,60.24
2026-04-05T22:48:12.757609-07:00,read,key-5,57.56,200,57,false,55.09
2026-04-05T22:48:12.815245-07:00,read,key-3,1.08,200,55,false,61.53
2026-04-05T22:48:12.816368-07:00,read,key-8,0.99,200,63,false,1613.56
2026-04-05T22:48:12.006005-07:00,write,key-9,826.03,201,52,false,0.00
2026-04-05T22:48:12.00365-07:00,write,key-1,828.38,201,57,false,0.00
2026-04-05T22:48:12.012483-07:00,write,key-6,819.55,201,56,false,0.00
2026-04-05T22:48:12.832126-07:00,read,key-5,1.22,200,57,false,73.20
2026-04-05T22:48:12.832121-07:00,read,key-7,1.25,200,56,false,820.91
2026-04-05T22:48:12.833362-07:00,read,key-2,1.44,200,47,false,80.08
2026-04-05T22:48:12.833384-07:00,read,key-4,1.43,200,47,false,888.92
2026-04-05T22:48:12.058628-07:00,write,key-8,805.75,201,63,false,0.00
2026-04-05T22:48:12.864406-07:00,read,key-7,1.35,200,56,false,853.29
2026-04-05T22:48:12.865768-07:00,read,key-0,0.86,200,44,false,1615.14
2026-04-05T22:48:12.834814-07:00,read,key-7,53.69,200,56,false,876.05
2026-04-05T22:48:12.888522-07:00,read,key-8,1.06,200,63,false,25.19
2026-04-05T22:48:12.889593-07:00,read,key-1,0.59,200,57,false,58.07
2026-04-05T22:48:12.890193-07:00,read,key-3,0.89,200,56,false,136.26
2026-04-05T22:48:12.891096-07:00,read,key-7,0.72,200,56,false,879.35
2026-04-05T22:48:12.866637-07:00,read,key-0,53.77,200,44,false,1668.94
2026-04-05T22:48:12.118148-07:00,write,key-9,809.66,201,53,false,0.00
2026-04-05T22:48:12.927898-07:00,read,key-0,1.20,200,44,false,1677.63
2026-04-05T22:48:12.929135-07:00,read,key-4,53.99,200,47,false,1037.28
2026-04-05T22:48:12.760166-07:00,write,key-9,803.09,201,54,false,0.00
2026-04-05T22:48:12.754838-07:00,write,key-3,808.35,201,56,false,0.00
2026-04-05T22:48:12.754794-07:00,write,key-8,808.47,201,64,false,0.00
2026-04-05T22:48:13.563338-07:00,read,key-5,1.07,200,57,false,804.25
2026-04-05T22:48:13.564418-07:00,read,key-9,0.72,200,54,false,1.84
2026-04-05T22:48:12.815257-07:00,write,key-6,810.94,201,57,false,0.00
2026-04-05T22:48:12.817392-07:00,write,key-8,808.77,201,65,false,0.00
2026-04-05T22:48:13.626239-07:00,read,key-3,1.06,200,57,false,64.01
2026-04-05T22:48:12.832161-07:00,write,key-6,805.98,201,58,false,0.00
2026-04-05T22:48:12.834827-07:00,write,key-7,805.99,201,57,false,0.00
2026-04-05T22:48:13.638165-07:00,read,key-0,56.16,200,45,false,2442.86
2026-04-05T22:48:13.694363-07:00,read,key-8,1.28,200,65,false,69.42
2026-04-05T22:48:12.891826-07:00,write,key-0,803.84,201,45,false,0.00
2026-04-05T22:48:12.920447-07:00,write,key-3,807.55,201,57,false,0.00
2026-04-05T22:48:13.695661-07:00,read,key-2,53.17,200,48,false,994.13
2026-04-05T22:48:12.983192-07:00,write,key-4,806.58,201,48,false,0.00
2026-04-05T22:48:13.563313-07:00,write,key-2,808.06,201,48,false,0.00
2026-04-05T22:48:13.565148-07:00,write,key-5,806.23,201,58,false,0.00
2026-04-05T22:48:13.563312-07:00,write,key-1,808.06,201,58,false,0.00
2026-04-05T22:48:14.371404-07:00,read,key-1,0.56,200,58,false,0.56
2026-04-05T22:48:14.371411-07:00,read,key-7,0.57,200,59,false,731.17
2026-04-05T22:48:14.371981-07:00,read,key-0,0.93,200,46,false,677.25
2026-04-05T22:48:13.626225-07:00,write,key-8,808.74,201,66,false,0.00
2026-04-05T22:48:13.627317-07:00,write,key-7,807.65,201,58,false,0.00
2026-04-05T22:48:14.435003-07:00,read,key-0,0.59,200,46,false,739.92
2026-04-05T22:48:14.434996-07:00,read,key-4,0.61,200,48,false,645.83
2026-04-05T22:48:14.435604-07:00,read,key-5,0.41,200,59,false,64.61
2026-04-05T22:48:14.436018-07:00,read,key-6,0.36,200,58,false,798.22
2026-04-05T22:48:14.436386-07:00,read,key-7,0.35,200,59,false,1.75
2026-04-05T22:48:13.640832-07:00,write,key-0,805.04,201,46,false,0.00
2026-04-05T22:48:13.69569-07:00,write,key-5,802.88,201,59,false,0.00
2026-04-05T22:48:13.728025-07:00,write,key-7,812.89,201,59,false,0.00
2026-04-05T22:48:14.540977-07:00,read,key-2,1.20,200,48,false,170.84
2026-04-05T22:48:13.748867-07:00,write,key-3,804.42,201,58,false,0.00
2026-04-05T22:48:14.498652-07:00,read,key-2,54.66,200,48,false,181.93
2026-04-05T22:48:14.553336-07:00,read,key-5,0.80,200,59,false,55.54
2026-04-05T22:48:14.553336-07:00,read,key-0,1.45,200,46,false,108.91
2026-04-05T22:48:13.789797-07:00,write,key-3,805.37,201,59,false,0.00
2026-04-05T22:48:14.54225-07:00,read,key-9,53.86,200,56,false,1032.84
2026-04-05T22:48:14.595234-07:00,read,key-0,1.40,200,46,false,150.77
2026-04-05T22:48:14.59666-07:00,read,key-8,0.93,200,66,false,162.62
2026-04-05T22:48:14.597608-07:00,read,key-2,0.71,200,48,false,226.93
2026-04-05T22:48:14.59833-07:00,read,key-7,0.64,200,59,false,58.01
2026-04-05T22:48:14.598979-07:00,read,key-7,0.50,200,59,false,58.52
2026-04-05T22:48:14.55417-07:00,read,key-7,52.60,200,60,false,65.82
2026-04-05T22:48:14.606786-07:00,read,key-8,0.73,200,66,false,172.53
2026-04-05T22:48:14.372001-07:00,write,key-9,803.40,201,55,false,0.00
2026-04-05T22:48:14.371421-07:00,write,key-4,803.98,201,49,false,0.00
2026-04-05T22:48:15.175465-07:00,read,key-6,0.81,200,58,false,1538.14
2026-04-05T22:48:15.176304-07:00,read,key-4,0.48,200,49,false,1.33
2026-04-05T22:48:14.372938-07:00,write,key-1,804.76,201,59,false,0.00
2026-04-05T22:48:15.177721-07:00,read,key-2,0.64,200,48,false,806.98
2026-04-05T22:48:15.178382-07:00,read,key-6,0.53,200,58,false,1540.76
2026-04-05T22:48:15.176802-07:00,read,key-0,52.07,200,46,false,783.01
2026-04-05T22:48:14.436748-07:00,write,key-3,802.81,201,60,false,0.00
2026-04-05T22:48:14.435622-07:00,write,key-9,803.94,201,56,false,0.00
2026-04-05T22:48:15.239586-07:00,read,key-2,0.46,200,48,false,868.67
2026-04-05T22:48:15.239594-07:00,read,key-3,0.51,200,61,false,0.54
2026-04-05T22:48:15.240121-07:00,read,key-6,0.47,200,58,false,1602.44
2026-04-05T22:48:14.445891-07:00,write,key-7,804.71,201,60,false,0.00
2026-04-05T22:48:14.554805-07:00,write,key-1,802.71,201,60,false,0.00
2026-04-05T22:48:14.596152-07:00,write,key-7,809.41,201,61,false,0.00
2026-04-05T22:48:14.599487-07:00,write,key-8,806.12,201,67,false,0.00
2026-04-05T22:48:15.405624-07:00,read,key-3,0.56,200,61,false,166.61
2026-04-05T22:48:14.607525-07:00,write,key-3,805.44,201,61,false,0.00
2026-04-05T22:48:15.178922-07:00,write,key-5,808.96,201,60,false,0.00
2026-04-05T22:48:15.175473-07:00,write,key-6,812.40,201,59,false,0.00
2026-04-05T22:48:15.228903-07:00,write,key-9,805.28,201,57,false,0.00
2026-04-05T22:48:16.034224-07:00,read,key-9,1.41,200,58,false,1.43
2026-04-05T22:48:16.035651-07:00,read,key-5,1.08,200,60,false,48.82
2026-04-05T22:48:16.03675-07:00,read,key-0,1.02,200,46,false,1591.89
2026-04-05T22:48:16.037776-07:00,read,key-5,1.15,200,60,false,51.02
2026-04-05T22:48:15.987955-07:00,read,key-3,54.64,200,61,false,629.61
2026-04-05T22:48:15.987931-07:00,read,key-9,54.65,200,58,false,8.38
2026-04-05T22:48:15.240604-07:00,write,key-4,806.44,201,50,false,0.00
2026-04-05T22:48:15.240068-07:00,write,key-2,806.97,201,49,false,0.00
2026-04-05T22:48:16.047053-07:00,read,key-4,1.03,200,50,false,1.03
2026-04-05T22:48:16.047061-07:00,read,key-6,1.01,200,59,false,60.15
2026-04-05T22:48:15.250638-07:00,write,key-2,802.95,201,50,false,0.00
2026-04-05T22:48:16.048089-07:00,read,key-9,53.41,200,59,false,67.29
2026-04-05T22:48:16.101513-07:00,read,key-7,53.16,200,62,false,749.10
2026-04-05T22:48:15.35756-07:00,write,key-0,804.08,201,47,false,0.00
2026-04-05T22:48:15.406196-07:00,write,key-8,807.52,201,68,false,0.00
2026-04-05T22:48:15.405613-07:00,write,key-2,808.11,201,51,false,0.00
2026-04-05T22:48:16.21377-07:00,read,key-9,1.34,200,59,false,180.93
2026-04-05T22:48:16.213766-07:00,read,key-5,1.39,200,60,false,227.24
2026-04-05T22:48:15.412993-07:00,write,key-9,802.51,201,58,false,0.00
2026-04-05T22:48:16.21517-07:00,read,key-3,1.13,200,61,false,803.34
2026-04-05T22:48:16.215525-07:00,read,key-3,1.29,200,61,false,803.85
2026-04-05T22:48:16.216835-07:00,read,key-7,1.43,200,61,false,812.67
2026-04-05T22:48:16.216334-07:00,read,key-1,53.77,200,61,false,912.59
2026-04-05T22:48:16.03894-07:00,write,key-6,806.31,201,60,false,0.00
2026-04-05T22:48:16.042603-07:00,write,key-9,803.54,201,59,false,0.00
2026-04-05T22:48:16.042601-07:00,write,key-1,803.55,201,61,false,0.00
2026-04-05T22:48:16.845331-07:00,read,key-7,1.27,200,62,false,1441.01
2026-04-05T22:48:16.846163-07:00,read,key-8,0.80,200,68,false,633.22
2026-04-05T22:48:16.846975-07:00,read,key-8,0.94,200,68,false,634.17
2026-04-05T22:48:16.846615-07:00,read,key-7,1.31,200,62,false,1442.33
2026-04-05T22:48:16.048087-07:00,write,key-7,804.79,201,62,false,0.00
2026-04-05T22:48:16.852885-07:00,read,key-5,0.90,200,60,false,865.88
2026-04-05T22:48:16.053621-07:00,write,key-4,804.54,201,51,false,0.00
2026-04-05T22:48:16.154705-07:00,write,key-2,804.98,201,52,false,0.00
2026-04-05T22:48:16.161682-07:00,write,key-3,803.45,201,62,false,0.00
2026-04-05T22:48:16.95972-07:00,read,key-1,53.21,200,61,false,166.79
2026-04-05T22:48:16.215156-07:00,write,key-3,806.75,201,63,false,0.00
2026-04-05T22:48:17.021938-07:00,read,key-2,0.38,200,52,false,62.61
2026-04-05T22:48:17.022331-07:00,read,key-4,0.32,200,51,false,164.48
2026-04-05T22:48:16.218276-07:00,write,key-3,804.76,201,64,false,0.00
2026-04-05T22:48:16.270135-07:00,write,key-6,803.70,201,61,false,0.00
2026-04-05T22:48:17.022659-07:00,read,key-6,51.26,200,61,false,0.08
2026-04-05T22:48:17.073871-07:00,read,key-9,0.29,200,59,false,228.02
2026-04-05T22:48:17.073945-07:00,read,key-1,0.29,200,61,false,228.07
2026-04-05T22:48:17.074241-07:00,read,key-1,0.22,200,61,false,228.30
2026-04-05T22:48:17.074469-07:00,read,key-2,52.45,200,54,false,167.23
2026-04-05T22:48:16.846169-07:00,write,key-4,805.30,201,52,false,0.00
2026-04-05T22:48:16.847929-07:00,write,key-2,806.18,201,53,false,0.00
2026-04-05T22:48:16.847934-07:00,write,key-8,806.18,201,69,false,0.00
2026-04-05T22:48:17.654128-07:00,read,key-2,1.13,200,53,false,1.16
2026-04-05T22:48:16.853801-07:00,write,key-8,807.10,201,70,false,0.00
2026-04-05T22:48:16.858174-07:00,write,key-0,804.36,201,48,false,0.00
2026-04-05T22:48:17.662548-07:00,read,key-2,0.82,200,54,false,9.25
2026-04-05T22:48:17.651557-07:00,read,key-4,55.16,200,52,false,55.21
2026-04-05T22:48:17.655285-07:00,read,key-5,53.34,200,60,false,1720.74
2026-04-05T22:48:17.708662-07:00,read,key-1,0.92,200,61,false,863.45
2026-04-05T22:48:17.663378-07:00,read,key-7,53.22,200,62,false,863.75
2026-04-05T22:48:17.709614-07:00,read,key-0,52.86,200,48,false,99.97
2026-04-05T22:48:17.762531-07:00,read,key-8,1.07,200,70,false,102.69
2026-04-05T22:48:17.763613-07:00,read,key-6,0.70,200,61,false,690.45
2026-04-05T22:48:17.71664-07:00,read,key-7,52.01,200,62,false,915.78
2026-04-05T22:48:16.965158-07:00,write,key-9,803.84,201,60,false,0.00
2026-04-05T22:48:17.768663-07:00,read,key-6,62.26,200,64,false,757.08
2026-04-05T22:48:17.012965-07:00,write,key-2,817.95,201,54,false,0.00
2026-04-05T22:48:17.023046-07:00,write,key-9,807.87,201,61,false,0.00
2026-04-05T22:48:17.074177-07:00,write,key-8,802.83,201,71,false,0.00
2026-04-05T22:48:17.877042-07:00,read,key-6,0.82,200,64,false,804.01
2026-04-05T22:48:17.877878-07:00,read,key-5,3.57,200,60,false,1893.55
2026-04-05T22:48:17.830953-07:00,read,key-7,52.93,200,62,false,1031.01
2026-04-05T22:48:17.883897-07:00,read,key-7,0.93,200,62,false,1031.96
2026-04-05T22:48:17.126946-07:00,write,key-6,807.61,201,62,false,0.00
2026-04-05T22:48:17.65414-07:00,write,key-6,808.34,201,63,false,0.00
2026-04-05T22:48:17.660925-07:00,write,key-8,804.93,201,72,false,0.00
2026-04-05T22:48:17.706765-07:00,write,key-6,811.34,201,64,false,0.00
2026-04-05T22:48:18.465887-07:00,read,key-3,53.97,200,64,false,1496.86
2026-04-05T22:48:17.764319-07:00,write,key-5,805.35,201,61,false,0.00
2026-04-05T22:48:18.569732-07:00,read,key-1,1.20,200,62,false,1724.81
2026-04-05T22:48:18.519902-07:00,read,key-6,52.89,200,64,false,54.63
2026-04-05T22:48:18.572812-07:00,read,key-4,1.05,200,55,false,922.33
2026-04-05T22:48:17.769013-07:00,write,key-2,804.96,201,55,false,0.00
2026-04-05T22:48:17.830951-07:00,write,key-8,808.56,201,73,false,0.00
2026-04-05T22:48:17.830988-07:00,write,key-4,808.54,201,53,false,0.00
2026-04-05T22:48:18.63957-07:00,read,key-1,1.22,200,62,false,1794.64
2026-04-05T22:48:18.640808-07:00,read,key-4,1.51,200,55,false,2.77
2026-04-05T22:48:17.881469-07:00,write,key-4,803.94,201,54,false,0.00
2026-04-05T22:48:18.685432-07:00,read,key-7,0.63,200,62,false,1833.20
2026-04-05T22:48:17.88484-07:00,write,key-8,805.48,201,74,false,0.00
2026-04-05T22:48:17.93457-07:00,write,key-1,808.50,201,62,false,0.00
2026-04-05T22:48:18.743099-07:00,read,key-0,53.38,200,50,false,1133.96
2026-04-05T22:48:18.796512-07:00,read,key-8,1.19,200,74,false,107.37
2026-04-05T22:48:18.797717-07:00,read,key-4,53.84,200,56,false,166.15
2026-04-05T22:48:18.462562-07:00,write,key-4,807.64,201,55,false,0.00
2026-04-05T22:48:19.270231-07:00,read,key-5,0.97,200,62,false,701.49
2026-04-05T22:48:19.271216-07:00,read,key-0,0.91,200,50,false,1609.60
2026-04-05T22:48:18.518193-07:00,write,key-0,806.48,201,49,false,0.00
2026-04-05T22:48:19.272142-07:00,read,key-1,54.67,200,62,false,583.73
2026-04-05T22:48:19.326824-07:00,read,key-9,0.98,200,61,false,1496.84
2026-04-05T22:48:19.327818-07:00,read,key-2,0.92,200,56,false,754.77
2026-04-05T22:48:19.328746-07:00,read,key-8,0.50,200,76,false,638.91
2026-04-05T22:48:19.329255-07:00,read,key-3,0.44,200,64,false,2306.66
2026-04-05T22:48:19.329702-07:00,read,key-5,0.49,200,62,false,760.47
2026-04-05T22:48:18.570972-07:00,write,key-8,805.51,201,75,false,0.00
2026-04-05T22:48:18.573981-07:00,write,key-8,804.44,201,76,false,0.00
2026-04-05T22:48:18.573884-07:00,write,key-5,805.34,201,62,false,0.00
2026-04-05T22:48:18.639546-07:00,write,key-4,806.09,201,56,false,0.00
2026-04-05T22:48:18.642336-07:00,write,key-9,803.30,201,62,false,0.00
2026-04-05T22:48:18.690348-07:00,write,key-6,803.40,201,65,false,0.00
2026-04-05T22:48:18.686077-07:00,write,key-0,807.72,201,50,false,0.00
2026-04-05T22:48:19.493835-07:00,read,key-6,53.90,200,65,false,53.99
2026-04-05T22:48:19.547774-07:00,read,key-9,53.01,200,63,false,155.14
2026-04-05T22:48:18.851584-07:00,write,key-2,805.16,201,56,false,0.00
2026-04-05T22:48:19.656792-07:00,read,key-1,1.09,200,62,false,914.81
2026-04-05T22:48:19.657911-07:00,read,key-8,0.61,200,76,false,280.10
2026-04-05T22:48:19.65854-07:00,read,key-4,0.47,200,56,false,213.34
2026-04-05T22:48:19.659025-07:00,read,key-6,0.91,200,65,false,166.18
2026-04-05T22:48:19.659961-07:00,read,key-1,0.82,200,62,false,917.70
2026-04-05T22:48:19.660801-07:00,read,key-1,0.57,200,62,false,918.29
2026-04-05T22:48:19.330194-07:00,write,key-0,805.61,201,51,false,0.00
2026-04-05T22:48:19.324719-07:00,write,key-9,811.08,201,63,false,0.00
2026-04-05T22:48:20.135857-07:00,read,key-6,1.22,200,65,false,643.32
2026-04-05T22:48:19.376524-07:00,write,key-8,804.16,201,77,false,0.00
2026-04-05T22:48:19.378439-07:00,write,key-5,802.25,201,63,false,0.00
2026-04-05T22:48:19.379231-07:00,write,key-3,802.61,201,65,false,0.00
2026-04-05T22:48:20.180727-07:00,read,key-4,1.19,200,56,false,736.25
2026-04-05T22:48:20.181929-07:00,read,key-9,1.82,200,63,false,47.93
2026-04-05T22:48:20.137095-07:00,read,key-3,53.77,200,68,false,9.03
2026-04-05T22:48:19.445681-07:00,write,key-3,805.91,201,66,false,0.00
2026-04-05T22:48:19.44568-07:00,write,key-3,805.91,201,67,false,0.00
2026-04-05T22:48:20.251638-07:00,read,key-8,1.82,200,77,false,72.75
2026-04-05T22:48:19.493785-07:00,write,key-3,807.22,201,68,false,0.00
2026-04-05T22:48:20.251638-07:00,read,key-9,53.86,200,64,false,169.66
2026-04-05T22:48:19.60082-07:00,write,key-7,807.16,201,63,false,0.00
2026-04-05T22:48:20.408014-07:00,read,key-9,1.10,200,63,false,273.28
2026-04-05T22:48:19.66139-07:00,write,key-8,805.05,201,78,false,0.00
2026-04-05T22:48:20.466474-07:00,read,key-6,0.76,200,65,false,973.47
2026-04-05T22:48:20.135851-07:00,write,key-4,811.33,201,57,false,0.00
2026-04-05T22:48:20.180727-07:00,write,key-9,809.29,201,64,false,0.00
2026-04-05T22:48:20.181853-07:00,write,key-4,808.19,201,58,false,0.00
2026-04-05T22:48:20.183788-07:00,write,key-2,807.02,201,57,false,0.00
2026-04-05T22:48:20.990075-07:00,read,key-3,1.48,200,68,false,690.53
2026-04-05T22:48:20.990066-07:00,read,key-6,1.67,200,65,false,1497.96
2026-04-05T22:48:20.990845-07:00,read,key-5,1.85,200,64,false,812.00
2026-04-05T22:48:20.99157-07:00,read,key-9,1.14,200,64,false,2.66
2026-04-05T22:48:20.991742-07:00,read,key-0,2.07,200,52,false,857.98
2026-04-05T22:48:20.190888-07:00,write,key-0,804.51,201,52,false,0.00
2026-04-05T22:48:20.992721-07:00,read,key-3,54.78,200,68,false,746.49
2026-04-05T22:48:20.993824-07:00,read,key-6,54.90,200,66,false,1554.96
2026-04-05T22:48:21.047531-07:00,read,key-4,1.71,200,61,false,59.18
2026-04-05T22:48:21.04925-07:00,read,key-3,0.88,200,68,false,749.11
2026-04-05T22:48:20.253469-07:00,write,key-4,806.70,201,59,false,0.00
2026-04-05T22:48:21.060185-07:00,read,key-4,1.08,200,60,false,1.09
2026-04-05T22:48:21.061278-07:00,read,key-6,1.37,200,65,false,1568.89
2026-04-05T22:48:21.062666-07:00,read,key-6,0.85,200,65,false,1569.75
2026-04-05T22:48:21.063522-07:00,read,key-9,0.75,200,64,false,74.23
2026-04-05T22:48:20.301041-07:00,write,key-5,803.98,201,64,false,0.00
2026-04-05T22:48:20.305517-07:00,write,key-4,805.50,201,60,false,0.00
2026-04-05T22:48:21.111032-07:00,read,key-1,1.21,200,62,false,2369.17
2026-04-05T22:48:21.11226-07:00,read,key-7,54.59,200,64,false,758.89
2026-04-05T22:48:20.409138-07:00,write,key-8,804.13,201,79,false,0.00
2026-04-05T22:48:21.213311-07:00,read,key-5,1.35,200,64,false,109.63
2026-04-05T22:48:21.214679-07:00,read,key-9,0.93,200,64,false,225.56
2026-04-05T22:48:21.215619-07:00,read,key-8,0.68,200,79,false,3.00
2026-04-05T22:48:20.467243-07:00,write,key-4,807.32,201,61,false,0.00
2026-04-05T22:48:20.947241-07:00,write,key-4,816.08,201,62,false,0.00
2026-04-05T22:48:21.763488-07:00,read,key-2,1.36,200,59,false,774.04
2026-04-05T22:48:21.76488-07:00,read,key-2,1.30,200,59,false,775.35
2026-04-05T22:48:20.99272-07:00,write,key-7,814.55,201,64,false,0.00
2026-04-05T22:48:20.995408-07:00,write,key-6,811.87,201,66,false,0.00
2026-04-05T22:48:21.807307-07:00,read,key-0,1.69,200,52,false,813.60
2026-04-05T22:48:21.807307-07:00,read,key-8,1.70,200,80,false,595.71
2026-04-05T22:48:21.809007-07:00,read,key-1,0.75,200,63,false,3066.67
2026-04-05T22:48:21.048739-07:00,write,key-2,812.23,201,58,false,0.00
2026-04-05T22:48:21.050142-07:00,write,key-5,810.86,201,65,false,0.00
2026-04-05T22:48:21.86102-07:00,read,key-5,1.06,200,65,false,1.09
2026-04-05T22:48:21.862114-07:00,read,key-2,1.29,200,59,false,2.44
