timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T23:34:57.17655-07:00,read,key-7,191.79,404,0,false,0.00
2026-04-05T23:34:57.279875-07:00,read,key-1,88.50,404,0,false,0.00
2026-04-05T23:34:57.275186-07:00,read,key-4,93.19,404,0,false,0.00
2026-04-05T23:34:57.289698-07:00,read,key-5,78.84,404,0,false,0.00
2026-04-05T23:34:57.289368-07:00,read,key-7,79.17,404,0,false,0.00
2026-04-05T23:34:57.17656-07:00,read,key-4,191.99,404,0,false,0.00
2026-04-05T23:34:57.29445-07:00,read,key-9,74.09,404,0,false,0.00
2026-04-05T23:34:57.368559-07:00,read,key-2,1.53,404,0,false,0.00
2026-04-05T23:34:57.368355-07:00,read,key-0,1.97,404,0,false,0.00
2026-04-05T23:34:57.368346-07:00,read,key-7,2.38,404,0,false,0.00
2026-04-05T23:34:57.368545-07:00,read,key-4,2.66,404,0,false,0.00
2026-04-05T23:34:57.368385-07:00,read,key-7,3.00,404,0,false,0.00
2026-04-05T23:34:57.370342-07:00,read,key-6,1.73,404,0,false,0.00
2026-04-05T23:34:57.370751-07:00,read,key-1,1.35,404,0,false,0.00
2026-04-05T23:34:57.37011-07:00,read,key-1,2.01,404,0,false,0.00
2026-04-05T23:34:57.371217-07:00,read,key-6,1.25,404,0,false,0.00
2026-04-05T23:34:57.372131-07:00,read,key-3,1.10,404,0,false,0.00
2026-04-05T23:34:57.372074-07:00,read,key-7,1.41,404,0,false,0.00
2026-04-05T23:34:57.372472-07:00,read,key-5,1.16,404,0,false,0.00
2026-04-05T23:34:57.373238-07:00,read,key-8,1.02,404,0,false,0.00
2026-04-05T23:34:57.373503-07:00,read,key-8,0.84,404,0,false,0.00
2026-04-05T23:34:57.374262-07:00,read,key-0,1.13,404,0,false,0.00
2026-04-05T23:34:57.375404-07:00,read,key-0,0.92,404,0,false,0.00
2026-04-05T23:34:57.376337-07:00,read,key-4,0.94,404,0,false,0.00
2026-04-05T23:34:57.377289-07:00,read,key-2,0.67,404,0,false,0.00
2026-04-05T23:34:57.377968-07:00,read,key-5,0.59,404,0,false,0.00
2026-04-05T23:34:57.378561-07:00,read,key-1,0.58,404,0,false,0.00
2026-04-05T23:34:57.379153-07:00,read,key-4,0.49,404,0,false,0.00
2026-04-05T23:34:57.379651-07:00,read,key-1,0.54,404,0,false,0.00
2026-04-05T23:34:57.380194-07:00,read,key-1,0.52,404,0,false,0.00
2026-04-05T23:34:57.38072-07:00,read,key-4,0.49,404,0,false,0.00
2026-04-05T23:34:57.381219-07:00,read,key-9,0.47,404,0,false,0.00
2026-04-05T23:34:57.381691-07:00,read,key-2,0.58,404,0,false,0.00
2026-04-05T23:34:57.38228-07:00,read,key-7,0.49,404,0,false,0.00
2026-04-05T23:34:57.368552-07:00,read,key-3,56.64,404,0,false,0.00
