timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T23:36:08.863456-07:00,write,key-2,811.05,201,48,false,0.00
2026-04-05T23:36:08.863434-07:00,write,key-7,811.25,201,53,false,0.00
2026-04-05T23:36:09.674634-07:00,read,key-7,1.77,200,53,false,1.72
2026-04-05T23:36:09.674578-07:00,read,key-0,1.91,200,43,false,813.12
2026-04-05T23:36:09.676495-07:00,read,key-8,1.87,200,45,false,0.00
2026-04-05T23:36:09.674629-07:00,read,key-8,5.88,200,45,false,0.00
2026-04-05T23:36:09.680517-07:00,read,key-2,60.00,200,49,false,65.92
2026-04-05T23:36:09.740555-07:00,read,key-2,1.21,200,48,false,67.15
2026-04-05T23:36:08.972258-07:00,write,key-9,807.04,201,50,false,0.00
2026-04-05T23:36:09.779343-07:00,read,key-6,1.22,200,63,false,105.95
2026-04-05T23:36:08.985919-07:00,write,key-7,808.64,201,54,false,0.00
2026-04-05T23:36:09.794589-07:00,read,key-7,1.26,200,54,false,1.27
2026-04-05T23:36:09.674606-07:00,write,key-0,807.91,201,45,false,0.00
2026-04-05T23:36:09.674706-07:00,write,key-3,807.89,201,55,false,0.00
2026-04-05T23:36:09.674573-07:00,write,key-0,807.99,201,44,false,0.00
2026-04-05T23:36:09.676422-07:00,write,key-3,806.70,201,56,false,0.00
2026-04-05T23:36:09.674624-07:00,write,key-3,808.57,201,54,false,0.00
2026-04-05T23:36:09.674628-07:00,write,key-2,807.88,201,49,false,0.00
2026-04-05T23:36:09.678375-07:00,write,key-3,811.62,201,57,false,0.00
2026-04-05T23:36:10.483153-07:00,read,key-6,6.84,200,63,false,815.43
2026-04-05T23:36:10.490044-07:00,read,key-8,1.58,200,45,false,0.00
2026-04-05T23:36:10.491662-07:00,read,key-0,1.78,200,45,false,10.83
2026-04-05T23:36:10.493476-07:00,read,key-3,0.84,200,57,false,4.29
2026-04-05T23:36:10.490079-07:00,read,key-4,55.36,200,51,false,0.00
2026-04-05T23:36:09.741787-07:00,write,key-7,808.23,201,55,false,0.00
2026-04-05T23:36:10.550083-07:00,read,key-5,1.14,200,56,false,876.70
2026-04-05T23:36:10.551261-07:00,read,key-4,0.84,200,51,false,0.00
2026-04-05T23:36:10.552129-07:00,read,key-5,1.07,200,56,false,878.66
2026-04-05T23:36:10.553223-07:00,read,key-5,0.59,200,56,false,879.27
2026-04-05T23:36:10.553828-07:00,read,key-0,0.91,200,45,false,72.11
2026-04-05T23:36:09.780575-07:00,write,key-5,807.75,201,56,false,0.00
2026-04-05T23:36:10.588403-07:00,read,key-1,1.29,200,43,false,0.00
2026-04-05T23:36:10.589737-07:00,read,key-1,0.79,200,43,false,0.00
2026-04-05T23:36:10.59056-07:00,read,key-1,1.34,200,43,false,0.00
2026-04-05T23:36:10.591933-07:00,read,key-6,0.88,200,63,false,918.21
2026-04-05T23:36:10.592836-07:00,read,key-8,0.84,200,45,false,0.00
2026-04-05T23:36:10.593701-07:00,read,key-7,0.86,200,56,false,44.51
2026-04-05T23:36:09.795861-07:00,write,key-7,803.12,201,56,false,0.00
2026-04-05T23:36:10.599043-07:00,read,key-7,1.00,200,56,false,1.04
2026-04-05T23:36:10.482648-07:00,write,key-5,807.02,201,57,false,0.00
2026-04-05T23:36:10.482647-07:00,write,key-9,807.51,201,51,false,0.00
2026-04-05T23:36:10.483212-07:00,write,key-2,807.24,201,50,false,0.00
2026-04-05T23:36:11.29023-07:00,read,key-3,1.65,200,57,false,801.87
2026-04-05T23:36:11.290231-07:00,read,key-3,1.67,200,58,false,801.88
2026-04-05T23:36:10.482585-07:00,write,key-6,811.40,201,64,false,0.00
2026-04-05T23:36:10.494336-07:00,write,key-9,804.18,201,52,false,0.00
2026-04-05T23:36:10.490022-07:00,write,key-0,808.36,201,46,false,0.00
2026-04-05T23:36:11.298552-07:00,read,key-5,2.24,200,57,false,10.65
2026-04-05T23:36:10.545492-07:00,write,key-8,805.62,201,46,false,0.00
2026-04-05T23:36:11.351181-07:00,read,key-3,1.19,200,58,false,862.36
2026-04-05T23:36:11.352409-07:00,read,key-8,1.26,200,46,false,2.53
2026-04-05T23:36:11.298552-07:00,read,key-0,56.64,200,49,false,56.69
2026-04-05T23:36:10.554761-07:00,write,key-0,804.83,201,47,false,0.00
2026-04-05T23:36:10.594582-07:00,write,key-1,807.34,201,44,false,0.00
2026-04-05T23:36:10.600077-07:00,write,key-3,804.76,201,58,false,0.00
2026-04-05T23:36:11.355238-07:00,read,key-0,53.59,200,49,false,49.20
2026-04-05T23:36:11.291919-07:00,write,key-0,810.29,201,49,false,0.00
2026-04-05T23:36:11.291914-07:00,write,key-0,810.25,201,48,false,0.00
2026-04-05T23:36:11.290485-07:00,write,key-9,811.72,201,53,false,0.00
2026-04-05T23:36:11.294035-07:00,write,key-3,808.17,201,59,false,0.00
2026-04-05T23:36:11.300874-07:00,write,key-1,806.07,201,45,false,0.00
2026-04-05T23:36:11.353779-07:00,write,key-5,811.29,201,58,false,0.00
2026-04-05T23:36:12.107013-07:00,read,key-2,58.07,200,50,false,874.68
2026-04-05T23:36:11.359658-07:00,write,key-1,805.41,201,46,false,0.00
2026-04-05T23:36:12.165192-07:00,read,key-2,1.41,200,50,false,876.13
2026-04-05T23:36:12.165156-07:00,read,key-1,2.06,200,46,false,2.04
2026-04-05T23:36:12.166611-07:00,read,key-2,1.14,200,50,false,877.29
2026-04-05T23:36:11.40486-07:00,write,key-3,806.03,201,60,false,0.00
2026-04-05T23:36:11.401986-07:00,write,key-0,808.93,201,50,false,0.00
2026-04-05T23:36:12.210929-07:00,read,key-0,1.32,200,50,false,1.32
2026-04-05T23:36:11.40885-07:00,write,key-7,803.81,201,57,false,0.00
2026-04-05T23:36:12.21227-07:00,read,key-1,1.71,200,46,false,48.80
2026-04-05T23:36:12.167226-07:00,read,key-8,54.76,200,46,false,870.82
2026-04-05T23:36:12.102273-07:00,write,key-0,813.60,201,52,false,0.00
2026-04-05T23:36:12.102319-07:00,write,key-2,813.56,201,51,false,0.00
2026-04-05T23:36:12.102301-07:00,write,key-1,813.70,201,47,false,0.00
2026-04-05T23:36:12.102276-07:00,write,key-0,813.73,201,51,false,0.00
2026-04-05T23:36:12.915947-07:00,read,key-5,2.52,200,61,false,753.38
2026-04-05T23:36:12.916091-07:00,read,key-4,2.38,200,51,false,0.00
2026-04-05T23:36:12.915947-07:00,read,key-4,57.31,200,51,false,0.00
2026-04-05T23:36:12.167772-07:00,write,key-9,805.49,201,54,false,0.00
2026-04-05T23:36:12.165167-07:00,write,key-5,808.08,201,59,false,0.00
2026-04-05T23:36:12.973314-07:00,read,key-5,1.09,200,61,false,1.11
2026-04-05T23:36:12.974414-07:00,read,key-6,0.95,200,65,false,1681.34
2026-04-05T23:36:12.975373-07:00,read,key-0,0.65,200,52,false,59.95
2026-04-05T23:36:12.213994-07:00,write,key-2,807.41,201,52,false,0.00
2026-04-05T23:36:12.210953-07:00,write,key-6,810.47,201,65,false,0.00
2026-04-05T23:36:12.212668-07:00,write,key-5,808.83,201,60,false,0.00
2026-04-05T23:36:13.021517-07:00,read,key-3,1.96,200,60,false,812.56
2026-04-05T23:36:13.023484-07:00,read,key-0,1.13,200,52,false,108.54
2026-04-05T23:36:12.221994-07:00,write,key-5,804.94,201,61,false,0.00
2026-04-05T23:36:12.918533-07:00,write,key-3,811.71,201,61,false,0.00
2026-04-05T23:36:12.918533-07:00,write,key-8,811.71,201,47,false,0.00
2026-04-05T23:36:12.91605-07:00,write,key-7,814.19,201,58,false,0.00
2026-04-05T23:36:13.730271-07:00,read,key-7,1.37,200,59,false,1.37
2026-04-05T23:36:13.730318-07:00,read,key-5,1.34,200,62,false,704.73
2026-04-05T23:36:13.730266-07:00,read,key-9,3.78,200,55,false,760.78
2026-04-05T23:36:12.973297-07:00,write,key-5,807.34,201,62,false,0.00
2026-04-05T23:36:12.973297-07:00,write,key-3,807.42,201,62,false,0.00
2026-04-05T23:36:12.976032-07:00,write,key-3,804.85,201,63,false,0.00
2026-04-05T23:36:13.780738-07:00,read,key-8,1.37,200,47,false,51.85
2026-04-05T23:36:13.780903-07:00,read,key-5,1.23,200,63,false,1.47
2026-04-05T23:36:13.782118-07:00,read,key-8,0.62,200,47,false,52.48
2026-04-05T23:36:13.731667-07:00,read,key-7,55.88,200,59,false,57.26
2026-04-05T23:36:13.734074-07:00,read,key-5,56.57,200,63,false,9.99
2026-04-05T23:36:13.021459-07:00,write,key-5,811.42,201,63,false,0.00
2026-04-05T23:36:13.021444-07:00,write,key-9,811.43,201,55,false,0.00
2026-04-05T23:36:13.024628-07:00,write,key-3,808.25,201,64,false,0.00
2026-04-05T23:36:13.02694-07:00,write,key-7,805.97,201,59,false,0.00
2026-04-05T23:36:13.832908-07:00,read,key-0,1.08,200,52,false,917.92
2026-04-05T23:36:13.834003-07:00,read,key-4,1.47,200,51,false,0.00
2026-04-05T23:36:13.731671-07:00,write,key-4,813.80,201,52,false,0.00
2026-04-05T23:36:14.545519-07:00,read,key-1,1.10,200,47,false,1630.61
2026-04-05T23:36:14.546657-07:00,read,key-4,0.81,200,54,false,1.98
2026-04-05T23:36:14.547494-07:00,read,key-4,0.97,200,54,false,2.98
2026-04-05T23:36:13.782754-07:00,write,key-5,806.71,201,64,false,0.00
2026-04-05T23:36:13.780676-07:00,write,key-4,808.77,201,53,false,0.00
2026-04-05T23:36:13.787557-07:00,write,key-9,801.90,201,56,false,0.00
2026-04-05T23:36:13.78214-07:00,write,key-4,807.32,201,54,false,0.00
2026-04-05T23:36:14.589488-07:00,read,key-4,1.15,200,54,false,1.14
2026-04-05T23:36:14.589511-07:00,read,key-7,1.20,200,59,false,757.79
2026-04-05T23:36:14.589524-07:00,read,key-0,1.20,200,52,false,1674.65
2026-04-05T23:36:14.590665-07:00,read,key-3,1.53,200,64,false,759.29
2026-04-05T23:36:14.590727-07:00,read,key-2,1.49,200,52,false,1570.80
2026-04-05T23:36:13.79067-07:00,write,key-6,804.35,201,66,false,0.00
2026-04-05T23:36:14.595047-07:00,read,key-8,0.56,200,49,false,865.36
2026-04-05T23:36:14.595632-07:00,read,key-6,0.59,200,66,false,1.19
2026-04-05T23:36:13.83294-07:00,write,key-9,811.30,201,57,false,0.00
2026-04-05T23:36:13.832932-07:00,write,key-5,811.23,201,65,false,0.00
2026-04-05T23:36:13.835488-07:00,write,key-8,808.79,201,49,false,0.00
2026-04-05T23:36:13.832935-07:00,write,key-8,811.42,201,48,false,0.00
2026-04-05T23:36:14.592217-07:00,read,key-2,56.10,200,53,false,1626.93
2026-04-05T23:36:14.644289-07:00,read,key-0,4.03,200,52,false,1732.32
2026-04-05T23:36:14.648374-07:00,read,key-8,1.27,200,49,false,5.28
2026-04-05T23:36:14.649695-07:00,read,key-6,0.84,200,66,false,55.52
2026-04-05T23:36:14.548486-07:00,write,key-0,812.20,201,53,false,0.00
2026-04-05T23:36:14.589488-07:00,write,key-6,813.08,201,67,false,0.00
2026-04-05T23:36:14.596239-07:00,write,key-5,806.33,201,66,false,0.00
2026-04-05T23:36:14.592233-07:00,write,key-4,810.34,201,55,false,0.00
2026-04-05T23:36:14.590732-07:00,write,key-2,811.84,201,53,false,0.00
2026-04-05T23:36:15.402679-07:00,read,key-8,2.62,200,49,false,760.91
2026-04-05T23:36:15.405321-07:00,read,key-7,1.09,200,60,false,1573.49
2026-04-05T23:36:15.406424-07:00,read,key-2,1.04,200,53,false,4.79
2026-04-05T23:36:15.407471-07:00,read,key-0,1.17,200,55,false,47.91
2026-04-05T23:36:15.36077-07:00,read,key-9,55.23,200,57,false,771.74
2026-04-05T23:36:15.416016-07:00,read,key-4,0.75,200,55,false,14.12
2026-04-05T23:36:15.416774-07:00,read,key-8,0.70,200,49,false,773.08
2026-04-05T23:36:15.417487-07:00,read,key-9,0.64,200,57,false,773.86
2026-04-05T23:36:15.418133-07:00,read,key-3,0.50,200,64,false,1585.72
2026-04-05T23:36:14.644409-07:00,write,key-0,813.89,201,55,false,0.00
2026-04-05T23:36:14.644291-07:00,write,key-1,814.00,201,48,false,0.00
2026-04-05T23:36:14.644344-07:00,write,key-0,813.96,201,54,false,0.00
2026-04-05T23:36:14.650563-07:00,write,key-1,807.78,201,49,false,0.00
2026-04-05T23:36:14.648404-07:00,write,key-7,810.02,201,60,false,0.00
2026-04-05T23:36:15.458438-07:00,read,key-3,7.82,200,64,false,1633.35
2026-04-05T23:36:15.45835-07:00,read,key-9,7.95,200,57,false,822.04
2026-04-05T23:36:15.458377-07:00,read,key-1,8.05,200,49,false,8.05
2026-04-05T23:36:15.466311-07:00,read,key-6,11.05,200,67,false,74.78
2026-04-05T23:36:15.402679-07:00,write,key-7,808.59,201,61,false,0.00
2026-04-05T23:36:15.402633-07:00,write,key-6,808.67,201,68,false,0.00
2026-04-05T23:36:15.402622-07:00,write,key-9,808.67,201,58,false,0.00
2026-04-05T23:36:16.211358-07:00,read,key-1,1.46,200,50,false,754.45
2026-04-05T23:36:16.212837-07:00,read,key-2,1.26,200,53,false,811.46
2026-04-05T23:36:16.214131-07:00,read,key-6,1.07,200,69,false,3.87
2026-04-05T23:36:15.408651-07:00,write,key-3,807.80,201,65,false,0.00
2026-04-05T23:36:16.215221-07:00,read,key-9,1.24,200,59,false,5.10
2026-04-05T23:36:16.216469-07:00,read,key-5,0.89,200,66,false,814.74
2026-04-05T23:36:15.418644-07:00,write,key-4,807.18,201,56,false,0.00
2026-04-05T23:36:15.458387-07:00,write,key-3,815.32,201,66,false,0.00
2026-04-05T23:36:15.458342-07:00,write,key-9,815.48,201,59,false,0.00
2026-04-05T23:36:16.217366-07:00,read,key-9,57.85,200,59,false,1.39
2026-04-05T23:36:16.273753-07:00,read,key-0,1.80,200,55,false,817.19
2026-04-05T23:36:15.466434-07:00,write,key-6,813.03,201,69,false,0.00
2026-04-05T23:36:15.466272-07:00,write,key-1,813.23,201,50,false,0.00
2026-04-05T23:36:16.279478-07:00,read,key-3,1.17,200,66,false,6.91
2026-04-05T23:36:16.280664-07:00,read,key-3,1.38,200,66,false,8.30
2026-04-05T23:36:15.477391-07:00,write,key-7,807.98,201,62,false,0.00
2026-04-05T23:36:16.285399-07:00,read,key-4,0.79,200,56,false,60.33
2026-04-05T23:36:16.286204-07:00,read,key-5,1.26,200,66,false,884.85
2026-04-05T23:36:16.275563-07:00,read,key-7,54.23,200,63,false,44.43
2026-04-05T23:36:16.32983-07:00,read,key-1,1.30,200,50,false,51.62
2026-04-05T23:36:16.211377-07:00,write,key-1,805.98,201,51,false,0.00
2026-04-05T23:36:16.211358-07:00,write,key-5,806.06,201,67,false,0.00
2026-04-05T23:36:17.017424-07:00,read,key-9,0.46,200,59,false,744.06
2026-04-05T23:36:17.017903-07:00,read,key-8,0.27,200,50,false,2373.78
2026-04-05T23:36:17.018181-07:00,read,key-9,0.43,200,59,false,744.79
2026-04-05T23:36:16.216473-07:00,write,key-7,802.56,201,63,false,0.00
2026-04-05T23:36:17.019047-07:00,read,key-8,0.31,200,50,false,2374.96
2026-04-05T23:36:17.019363-07:00,read,key-1,0.40,200,52,false,2.35
2026-04-05T23:36:17.019775-07:00,read,key-1,0.33,200,52,false,2.70
2026-04-05T23:36:17.020115-07:00,read,key-2,0.28,200,54,false,1617.73
2026-04-05T23:36:17.020407-07:00,read,key-1,0.20,200,52,false,3.20
2026-04-05T23:36:16.225879-07:00,write,key-0,806.06,201,56,false,0.00
2026-04-05T23:36:17.03198-07:00,read,key-1,0.43,200,52,false,15.01
2026-04-05T23:36:16.275229-07:00,write,key-1,810.84,201,52,false,0.00
2026-04-05T23:36:16.282052-07:00,write,key-3,804.01,201,67,false,0.00
2026-04-05T23:36:16.279523-07:00,write,key-4,806.54,201,57,false,0.00
2026-04-05T23:36:16.273838-07:00,write,key-8,812.24,201,50,false,0.00
2026-04-05T23:36:16.287478-07:00,write,key-2,806.68,201,54,false,0.00
2026-04-05T23:36:16.331142-07:00,write,key-7,803.17,201,64,false,0.00
2026-04-05T23:36:17.08614-07:00,read,key-1,52.65,200,53,false,52.73
2026-04-05T23:36:17.020622-07:00,write,key-2,804.72,201,55,false,0.00
2026-04-05T23:36:17.017447-07:00,write,key-8,807.92,201,51,false,0.00
2026-04-05T23:36:17.018633-07:00,write,key-0,806.80,201,57,false,0.00
2026-04-05T23:36:17.825469-07:00,read,key-1,1.95,200,53,false,741.35
2026-04-05T23:36:17.03243-07:00,write,key-0,807.44,201,58,false,0.00
2026-04-05T23:36:17.094188-07:00,write,key-7,803.90,201,65,false,0.00
2026-04-05T23:36:17.086097-07:00,write,key-9,812.02,201,60,false,0.00
2026-04-05T23:36:17.086112-07:00,write,key-1,811.98,201,53,false,0.00
2026-04-05T23:36:17.086111-07:00,write,key-4,812.04,201,58,false,0.00
2026-04-05T23:36:17.898202-07:00,read,key-1,1.49,200,53,false,1.55
2026-04-05T23:36:17.898137-07:00,read,key-8,1.59,200,51,false,74.33
2026-04-05T23:36:17.898165-07:00,read,key-9,1.56,200,60,false,1.61
2026-04-05T23:36:17.138821-07:00,write,key-4,805.34,201,59,false,0.00
2026-04-05T23:36:17.134357-07:00,write,key-5,809.99,201,68,false,0.00
2026-04-05T23:36:17.944362-07:00,read,key-9,1.11,200,60,false,47.35
2026-04-05T23:36:17.944217-07:00,read,key-2,1.51,200,55,false,120.34
2026-04-05T23:36:17.945485-07:00,read,key-7,2.23,200,65,false,49.59
2026-04-05T23:36:17.945739-07:00,read,key-7,54.67,200,66,false,102.30
2026-04-05T23:36:18.000431-07:00,read,key-9,0.64,200,60,false,102.95
2026-04-05T23:36:17.825404-07:00,write,key-2,808.70,201,56,false,0.00
2026-04-05T23:36:17.82744-07:00,write,key-4,806.63,201,60,false,0.00
2026-04-05T23:36:17.825411-07:00,write,key-0,808.85,201,59,false,0.00
2026-04-05T23:36:18.634146-07:00,read,key-0,1.23,200,59,false,1.14
2026-04-05T23:36:17.839897-07:00,write,key-4,804.86,201,61,false,0.00
2026-04-05T23:36:18.644809-07:00,read,key-6,1.18,200,69,false,2366.54
2026-04-05T23:36:18.646013-07:00,read,key-1,0.82,200,53,false,748.68
2026-04-05T23:36:17.899752-07:00,write,key-7,813.27,201,66,false,0.00
2026-04-05T23:36:17.899737-07:00,write,key-9,813.29,201,62,false,0.00
2026-04-05T23:36:17.899714-07:00,write,key-4,813.35,201,62,false,0.00
2026-04-05T23:36:17.898138-07:00,write,key-9,814.88,201,61,false,0.00
2026-04-05T23:36:18.713134-07:00,read,key-1,1.91,200,53,false,816.89
2026-04-05T23:36:18.715053-07:00,read,key-1,2.07,200,53,false,818.98
2026-04-05T23:36:18.717135-07:00,read,key-9,1.02,200,62,false,5.04
2026-04-05T23:36:17.94772-07:00,write,key-5,809.10,201,69,false,0.00
2026-04-05T23:36:18.71817-07:00,read,key-0,56.07,200,59,false,140.00
2026-04-05T23:36:18.001087-07:00,write,key-3,808.71,201,68,false,0.00
2026-04-05T23:36:18.809835-07:00,read,key-4,53.71,200,62,false,150.49
2026-04-05T23:36:18.863596-07:00,read,key-5,1.04,200,69,false,107.79
2026-04-05T23:36:18.864654-07:00,read,key-8,52.88,200,52,false,1092.16
2026-04-05T23:36:18.917565-07:00,read,key-7,0.94,200,66,false,205.44
2026-04-05T23:36:18.918514-07:00,read,key-4,0.87,200,62,false,206.29
2026-04-05T23:36:18.919389-07:00,read,key-4,0.94,200,62,false,207.23
2026-04-05T23:36:18.63542-07:00,write,key-6,809.96,201,70,false,0.00
2026-04-05T23:36:18.63428-07:00,write,key-5,811.13,201,70,false,0.00
2026-04-05T23:36:18.634159-07:00,write,key-1,811.25,201,54,false,0.00
2026-04-05T23:36:19.445431-07:00,read,key-4,1.20,200,62,false,733.54
2026-04-05T23:36:18.646843-07:00,write,key-1,805.99,201,55,false,0.00
2026-04-05T23:36:19.452855-07:00,read,key-3,1.48,200,70,false,644.51
2026-04-05T23:36:18.713087-07:00,write,key-3,804.85,201,69,false,0.00
2026-04-05T23:36:18.7131-07:00,write,key-5,804.85,201,71,false,0.00
2026-04-05T23:36:19.517985-07:00,read,key-2,0.96,200,56,false,884.83
2026-04-05T23:36:18.713108-07:00,write,key-5,806.45,201,72,false,0.00
2026-04-05T23:36:18.756867-07:00,write,key-8,803.92,201,52,false,0.00
2026-04-05T23:36:19.560833-07:00,read,key-9,1.15,200,63,false,848.86
2026-04-05T23:36:19.56199-07:00,read,key-7,0.81,200,66,false,849.74
2026-04-05T23:36:19.519574-07:00,read,key-6,55.30,200,70,false,129.46
2026-04-05T23:36:19.574884-07:00,read,key-0,1.15,200,59,false,941.77
2026-04-05T23:36:19.576046-07:00,read,key-5,0.89,200,72,false,57.38
2026-04-05T23:36:18.774283-07:00,write,key-9,810.48,201,63,false,0.00
2026-04-05T23:36:19.576953-07:00,read,key-7,55.06,200,67,false,918.98
2026-04-05T23:36:18.920333-07:00,write,key-3,807.26,201,70,false,0.00
2026-04-05T23:36:19.727636-07:00,read,key-8,2.44,200,52,false,169.29
2026-04-05T23:36:19.730126-07:00,read,key-6,0.84,200,70,false,285.57
2026-04-05T23:36:19.730992-07:00,read,key-9,0.93,200,63,false,147.16
2026-04-05T23:36:19.44548-07:00,write,key-9,805.10,201,64,false,0.00
2026-04-05T23:36:19.445438-07:00,write,key-5,805.13,201,73,false,0.00
2026-04-05T23:36:19.446648-07:00,write,key-9,810.07,201,65,false,0.00
2026-04-05T23:36:20.25673-07:00,read,key-7,1.51,200,68,false,1545.18
2026-04-05T23:36:19.454346-07:00,write,key-7,804.32,201,67,false,0.00
2026-04-05T23:36:20.258681-07:00,read,key-6,1.48,200,70,false,814.75
2026-04-05T23:36:20.260173-07:00,read,key-0,0.90,200,59,false,1626.80
2026-04-05T23:36:20.261079-07:00,read,key-1,0.67,200,55,false,808.90
2026-04-05T23:36:20.261757-07:00,read,key-6,56.45,200,71,false,872.85
2026-04-05T23:36:19.517996-07:00,write,key-8,805.95,201,53,false,0.00
2026-04-05T23:36:19.518959-07:00,write,key-9,804.99,201,66,false,0.00
2026-04-05T23:36:20.324057-07:00,read,key-6,1.20,200,70,false,879.85
2026-04-05T23:36:20.325275-07:00,read,key-2,1.18,200,57,false,1692.34
2026-04-05T23:36:20.326464-07:00,read,key-6,1.72,200,70,false,882.78
2026-04-05T23:36:19.562817-07:00,write,key-8,804.85,201,54,false,0.00
2026-04-05T23:36:20.318281-07:00,read,key-6,56.25,200,71,false,929.13
2026-04-05T23:36:20.374558-07:00,read,key-6,1.28,200,70,false,930.43
2026-04-05T23:36:19.584802-07:00,write,key-5,805.29,201,74,false,0.00
2026-04-05T23:36:19.632063-07:00,write,key-7,807.55,201,68,false,0.00
2026-04-05T23:36:19.731956-07:00,write,key-2,806.26,201,57,false,0.00
2026-04-05T23:36:20.250632-07:00,write,key-5,807.41,201,75,false,0.00
2026-04-05T23:36:20.250646-07:00,write,key-1,807.40,201,56,false,0.00
2026-04-05T23:36:21.05811-07:00,read,key-1,1.17,200,56,false,1.20
2026-04-05T23:36:20.258251-07:00,write,key-6,805.71,201,71,false,0.00
2026-04-05T23:36:20.324036-07:00,write,key-7,808.01,201,69,false,0.00
2026-04-05T23:36:20.3282-07:00,write,key-4,803.91,201,63,false,0.00
2026-04-05T23:36:21.132104-07:00,read,key-3,1.25,200,72,false,1405.74
2026-04-05T23:36:21.13337-07:00,read,key-9,1.20,200,66,false,810.53
2026-04-05T23:36:20.367713-07:00,write,key-5,805.53,201,76,false,0.00
2026-04-05T23:36:21.173299-07:00,read,key-0,1.46,200,59,false,2540.51
2026-04-05T23:36:20.375855-07:00,write,key-6,803.86,201,72,false,0.00
2026-04-05T23:36:20.390137-07:00,write,key-3,805.41,201,71,false,0.00
2026-04-05T23:36:21.195564-07:00,read,key-2,1.35,200,57,false,658.67
2026-04-05T23:36:21.196926-07:00,read,key-4,1.21,200,63,false,65.98
2026-04-05T23:36:21.198151-07:00,read,key-4,0.99,200,63,false,66.98
2026-04-05T23:36:21.199149-07:00,read,key-5,0.84,200,76,false,26.71
2026-04-05T23:36:20.439676-07:00,write,key-1,808.26,201,57,false,0.00
2026-04-05T23:36:21.200001-07:00,read,key-6,54.91,200,72,false,75.20
2026-04-05T23:36:20.538266-07:00,write,key-3,807.66,201,72,false,0.00
2026-04-05T23:36:21.345982-07:00,read,key-8,1.63,200,54,false,979.93
2026-04-05T23:36:21.34764-07:00,read,key-6,54.83,200,72,false,222.78
2026-04-05T23:36:21.402517-07:00,read,key-4,0.98,200,63,false,271.34
2026-04-05T23:36:21.403535-07:00,read,key-8,1.95,200,54,false,1037.79
2026-04-05T23:36:21.40549-07:00,read,key-5,1.72,200,77,false,233.93
2026-04-05T23:36:21.407224-07:00,read,key-0,53.85,200,60,false,2826.83
2026-04-05T23:36:21.461104-07:00,read,key-8,1.14,200,54,false,1094.56
2026-04-05T23:36:21.462262-07:00,read,key-2,1.14,200,57,false,925.16
